from,to
005bc2de542008092b01b9ed78d97fd408e0a4b5,volume::berhan international research journal of science and humanities::2020::20
005bcf6fd759a149dddd2e501f3e20f77c74deea,volume::ieee access::2022::13
005c08a592739806d3ffe8f2d12d86b5eb86b686,volume::international journal of multidisciplinary research and analysis::2025::9
005c936a2eaa60a04ddb24abef96765d3d16bbab,volume::cell reports medicine::2022::17
005cc8245b41f7e9339b0bb1ca3df679ae54f809,volume::konstanta : jurnal matematika dan ilmu pengetahuan alam::2024::17
005ceeb98746b8fde42fca236a4e218b5b1a1b3b,volume::malaria journal::2009::19
005d5526d3c73ebecbdf2afdda8e7b934983ea30,volume::e-commerce letters::2025::19
005e1660e5daf163a14aafa1101fc40961d7469e,volume::ancient land::2025::6
006023ab4b4907468a058ddc94eb3087db253ebd,volume::international conference on machine learning and applications::2022::7
00602a15ead867adaf204a8d9107683ee4946438,volume::international journal of service science management engineering and technology::2016::8
006072abe53a00af3640de819e8e4d1cc9eba9a6,volume::int. j. distributed sens. networks::2009::16
00611b219e5b11e5da5be3676f60c5710a72e7e1,volume::cluster computing::2023::7
00617dc236141ab7b778c014684eeadccde0701c,volume::iceeg::2023::9
00626e5c23d063fb0ecd0d67758953447f1479e2,volume::east african medical journal::2014::2
0062d6fe5ee225866f377e550d8551dc7ae777c4,volume::korean association of public safety and criminal justice::2023::7
00637682aecfbf8e148c0839ebf8ee5307d406e3,volume::sociological research online::2023::10
0063db29a6d998005f36d1f9fbebf1b08827e86e,volume::komatika: jurnal pengabdian kepada masyarakat::2024::20
00643377d243150e24be8d1863971300ad9163a1,volume::ultramicroscopy::2019::4
00649a6f8d90c0c5f1e810105e3ceff5afbe1fc7,volume::current research in food science::2022::19
0064f889361001bb6c94a5ca78342f409f40a541,volume::alsys::2024::3
0066de7b8ffb60a36b04b4d0b7711e6a1b2d9a09,volume::kurdish studies::2022::8
0067649f3626b44f43cd1b3925a132433d20440a,volume::2017 ieee international conference on big data (big data)::2017::8
0067ddd87f54c51d90fc6bd8282df822b3bc842c,volume::ta'allum: jurnal pendidikan islam::2023::11
006a05837512a05fc550a0ac83e98b01cb796ba6,volume::clinical rheumatology::2014::6
006b0712143c55ada6ef5ec5f384af4c32eac27b,volume::high power laser science and engineering::2022::10
006b5146cddb01d9dde716921d505728315dc61c,volume::journal of marketing analytics::2024::1
006b58e83db7575fcc2294fbef3f3d485ad158b8,volume::ieee intelligent systems::2017::15
006b9ae82998adc919673ade789e3732d4329190,volume::international conferences on biomedical and bioinformatics engineering::2022::16
006bc2e00e309cb2e7fb931ae094ca2d66583d95,volume::ara: revista de investigación en turismo::2024::3
006c317962a657a7a1dbaf71d9943f178c99986c,volume::economie: jurnal ilmu ekonomi::2020::14
006c846c72e77cb913be4b2c76664967e9e01ee0,"volume::2016 ieee 2nd international conference on big data security on cloud (bigdatasecurity), ieee international conference on high performance and smart computing (hpsc), and ieee international conference on intelligent data and security (ids)::2016::5"
006cd15d26dd19e70b942107b1362df690c41fbb,volume::j. comput. methods sci. eng.::2023::1
006cdfcce9b96929935d31c3616c9c172da448e8,volume::international review of economics &amp; finance::2024::13
006dda3dc9818c1782eb55d9ed420a90ec672294,volume::socio-economic and humanitarian magazine::2024::13
006e791d1ff7507ce34ec4699b693530e14c33e6,"volume::international conference on communication, computing & security::2023::4"
006ea9025a6f133d88113e8043819c5461927d04,volume::international journal of service science management engineering and technology::2024::12
006ede564c323f7aa04982704fbab207677976c9,volume::j. parallel distributed comput.::2022::17
006f7da66fd6986517f8ed6b6c4779b370d6314b,volume::journal of computing sciences in colleges (jcsc; formerly: journal of computing in small colleges)::2016::8
006f907ab86e747c121a543cca9e178d9bdd8f3f,volume::operational research::2019::14
006f927eb7e7ae788bd69869b280eec09a9aa812,volume::conference on computer and communications security::2015::13
006f95d7b1d039c63a95dfb3262e3443a63e8060,volume::vision: the journal of business perspective::2021::14
006fd7b751220a2a6ec6e9a642468a1a0358d65b,volume::journal of visualized experiments::2014::11
006ff77b9213ceb74a2b4281c58edb24cbe094e1,volume::multimedia tools and applications::2021::16
006ffc76a8570eb170ed95f48101d96de63c8b08,volume::international conference on wireless communications and mobile computing::2021::3
00708c45804e82654054976bbaab4133f8a23222,volume::medicine::2021::7
0070adb194e002838568db3752337fd572296750,volume::transactions on computer science and intelligent systems research::2025::1
0070b2ed8027b747f4525552617c523463640f13,volume::computational economics::2023::10
0070c6da99b3e7f7f3c80fbf13af77a468b3f73a,volume::brain science::2023::15
00723c2765e8640f4cbd3c85524bdfc16091e6eb,volume::journal of decision systems::2017::13
0072e80066b5e342f4aca3635a4bd820f4927680,volume::materia socio-medica::2021::12
0072f0d2abef12f3153106bacfc1579c1e9d5612,volume::journal of applied economic sciences::2026::9
0073cfcbd21692988d74c3ca7a76a3210294661d,volume::journal of economics and public finance::2024::20
007489362f1530c1fe5420adf93971957e8b43c9,"volume::international convention on information and communication technology, electronics and microelectronics::2016::9"
00749790f8973169af3f794bee77b15364b61832,volume::interspeech::2020::9
0074a9396db7e8d39fb56a2b6fc78ae94e43274a,volume::panhellenic conference on informatics::2018::17
0075575a103af7218fc197a74a96cc4114befc03,volume::research in adaptive and convergent systems::2023::20
007598bda65bc3d1d9ed237b9186b6aecd8db6ca,volume::international conference on smart computing::2018::11
007661abc625336a202dfdbaa85f1f99decec00f,volume::international journal of information technology and computer science applications::2024::11
0076731105fc305df4a3b79d6bcb49c1ae9545f4,volume::international journal of research publication and reviews::2024::16
0077195bf8b030d188edf4abaa55d06a6095a381,volume::police quarterly::2023::13
007746d37a2972a11132f97fcd36454957f3e6a6,volume::acta paediatrica::2007::18
00779d198e5344d9caae7cc8aa2d76e246089c9f,volume::journal of global information management::2018::8
007897646506f8b01ef67c30ffbd48b9b79f1769,volume::bmc health services research::2018::1
0079cc81976234685259fa09bc535a9b49777671,volume::methodsx::2024::4
007a2482f70686d8c8e41d40d3649b3575f36f63,volume::scientometrics::2019::3
007aaecb7709f8252bcef5870b01de7ce39b4ec1,volume::expert systems with applications::2018::3
007aec82e1b2ff452e64e22921793301b3a11470,volume::personal and ubiquitous computing::2016::8
007bfc97c98190de8f35cc6a9a864a773f8d949d,volume::ieee vehicular technology conference::2023::10
007c62e0343383814ecf9d0e65e31b02f9b052cc,volume::ans. advances in nursing science::2015::15
007c94bc778a3fdaf18cea1981543f47ad9067e4,volume::journal of soft computing and data mining::2023::3
007dafe68d8cba5ce75ca6a253b864a2fb13a529,volume::future internet::2020::19
008034f7a709b0600c2f285d79bcc99d2c092d2a,volume::m/c journal::2023::12
0081236e45f2fd53ddf7868d81dd5dd92bd849e7,volume::scientometrics::2024::3
00815038267822f0930391dc2df2b5bee0293b2c,volume::photonics::2026::14
008173e7e897e07f1509595a93675f3a0eec1e9c,volume::international conference on intelligent computing and its emerging applications::2021::13
0081a02fae13cd3a80a4f7c454309168f791da77,volume::ieee international geoscience and remote sensing symposium::2022::5
00825fd3c7c7d216f6f5bf6b7f18d4818d3a378c,volume::current opinion in ophthalmology::2020::19
00835aa719e35b52070da395eee6aed7250a711d,volume::neurocomputing::2022::3
008427ed64a120fef3b8c6afa3271a0311b4c2ac,volume::international journal of advanced computer science and applications::2024::16
008429204001752920d1c0d16eb66db00e672717,volume::construction innovation::2025::8
0085599ecfded53ff46035a644cf203c5811b9fa,volume::microorganisms::2023::12
0085812322891987740a66ef2a038fd1d17f376f,volume::international conference on education and e-learning::2021::10
0085b9e281f0bb289e7482bd4194fb439e8c3076,volume::2014 16th international symposium on symbolic and numeric algorithms for scientific computing::2014::10
0085e344d687c2acb400a341350c22a25aee17cd,volume::jurnal greenation sosial dan politik::2025::10
0086963df2d05898388ec03488af6aa7a31ea407,volume::frontiers in computing and intelligent systems::2025::7
0087bf420feaa5df52562bb63a5a007af4a6ff5f,volume::ieee transactions on knowledge and data engineering::2023::10
008852a560dabbb8c42940c72d26dff515be3dd9,volume::ieee global conference on signal and information processing::2016::17
008855bd64e40033b58a94e14ebddf059c570553,volume::journal of technology transfer::2023::19
0088831034f37836f5c0d17e03c1d47d009e284d,volume::journal of mathematical imaging and vision::2013::12
0088e1a0791bece4a25488290b9941dfd3e3423a,volume::applied mathematics and nonlinear sciences::2024::20
0089134591d2b6f571c026f9facbd1c92af93a03,volume::journal of family medicine and primary care::2023::10
00895a3683263c063aff99b703770175d4fcb3d7,volume::digital government research::2013::10
0089889412c805738367ed8967adcefac720cf9b,volume::ieee access::2022::16
00899a02706e896f5bc6ef5f45c03e64219fc25a,volume::erj open research::2022::20
008aa162cad66dc8981a52357128f74a53b78a00,"volume::international conference on electronics, communications, and computers::2016::5"
008b453b326da5586bdb2bbec57a8567ee3f8063,volume::cinta de moebio: revista de epistemologia de ciencias sociales::2023::11
008b946e3d0ca0285c30008937c286c8abbe6ded,volume::journal of supercomputing::2019::19
008ce72170a02a448845c4e2fd164b1bcf5b310a,volume::international journal of environmental research and public health::2022::16
008d769f521e1dde6058a15de416316bc65f8fbd,volume::nature computational science::2022::15
008daf2a4d5ea4731638bf20a3688a8c129ef53d,volume::urban governance::2025::13
008df7fc235eab4098715b875ff525b7043b6c67,volume::environment and planning b urban analytics and city science::2026::20
009039f12aa2d3a3921cdf850a7bc90cd6870652,volume::acm great lakes symposium on vlsi::2018::2
0090a96db46fd0ae534004e108f0a7e9efedf523,volume::revista española de cardiología::2024::20
0090f142aefb07e877e34c1410270a855945b759,volume::pattern recognition::2020::11
00911d2c6175cfcaea5be2cc611393d5a277ead5,volume::international conference on intelligent information processing::2023::19
009142b6c1c1044ea8a10086bf468f1b676e4e5c,volume::joint urban remote sensing event::2025::14
009230068a320b55e007249e345beb7131802126,volume::health leadership and quality of life::2023::1
00927dae87fffe52422d9def24d9f24f3e26f47e,volume::international conference on information systems and computer aided education::2023::3
0092a211f662cdcc9a571e0da595c81882b6f8aa,volume::journal of community engagement and scholarship::2024::5
00934ab343a2efd00c189417d269a00fd1277afc,volume::journal of vision::2024::8
00949f5be29848c4a1d4947d62a79c758cd774ac,volume::british journal of sports medicine::2013::3
00951e4e201f7412c4379aead8351a28d83e671b,volume::ethiopian journal of health sciences::2021::19
00955d0187a671100acf027e721bef20c10e0afc,volume::management systems in production engineering::2024::2
00955efe0c225415be485af9e8c4b64c71d81e33,volume::baltic journal of economic studies::2026::17
009636103f628afb0035f8d2b387949f483189a5,volume::international symposium on communications and information technologies::2016::15
00975e595f5f7caa01982f33c8255a075355ab4a,volume::geological and mining engineering::2023::20
00978b215df9ee28ef45475435521a9341a32442,volume::annals of agricultural and environmental medicine::2020::3
00979b8490068e3dfe24a1f933a383af4e172344,volume::acm conference on hypertext & social media::2014::13
0097a14c9b5d5f9d96c2997aefe7da5194319025,volume::asis&t annual meeting::2013::19
0097b482f87ad556415c2bf4a06b18288fa10982,volume::nanoscale::2022::20
0098d5cb410cf325d037afbbe3ffa24bbbe3582f,volume::evolutionary studies in imaginative culture::2024::5
009901e26cf6d8a251a3e02233173792015de2f9,volume::ieee international symposium on high-assurance systems engineering::2015::8
009ada45e6b259d422b6d1ef9f614530cd8dc86c,volume::education reform and development::2025::4
009b1e38c2ab474546b6171bfba7591f79365725,volume::communications on applied nonlinear analysis::2024::4
009c57499345d4b75c2fd9f9335d125341f85f22,volume::statistical papers::2022::8
009c69158bdcccc22291af3c5dfbef9ebda15341,volume::journal of big data::2020::18
009cd98aa74cdfd7a98e27e07e3b74cc55807de5,volume::pakistan journal of scientific research::2025::19
009d50440c7a813ad003df7596b4ae6878661d51,volume::dunakavics::2025::16
009d68f52ebd617706bb028094c02057558908ec,volume::hearing research::1996::18
009db9f11457f329ac5ef47f94426b6f86e8dff3,volume::icaice::2024::14
009efbb850c4bea3aa264f352c239d60be36391f,volume::international symposium on information processing in sensor networks::2018::5
009f7a6dfc83cfb7c4df7da6e614a4c7622af660,volume::signal processing and communications applications conference::2020::5
009f96ce9878f8ebc9ee250415c7aef53426fe6c,volume::ieee custom integrated circuits conference::2018::1
009fd51d4e1cd257d84e325989dfd2f125d89575,volume::jco clinical cancer informatics::2018::4
009fddb8da5dd9b02485711c549747859516b08b,volume::data in brief::2021::3
009fee7b9a646501549b7d446bc06251ae9d468c,volume::ieee network::2017::17
00a144c412e79e4c5179f868c5c5ba05257e29c9,volume::national remote sensing bulletin::2024::11
00a15850f629243aba91fc9dcc4aa8d864aa2573,volume::jurnal teknologi informasi dan ilmu komputer::2023::14
00a18c497b663820e0fd37ad4efba40720e11e18,volume::statistics and computing::2021::20
00a23980972e9a85f50d807f5aabaeffbab77339,volume::plos one::2020::2
00a282a96033984e677480a672c73d445360860d,volume::nature genetics::2017::2
00a28f97b6d6214ed2fc3ae0fea83f7cf48ecf99,volume::revista eletrônica multidisciplinar de investigação científica::2025::8
00a313c935cae69e16b50c8d86c6d14a9b4385b3,volume::data management for sensor networks::2010::6
00a375dd29be52dc9983dd9a84078633b28deda4,"volume::journal of hospitality, leisure, sport &amp; tourism education::2024::2"
00a39adf4615f1afdb27b7869cf2b5bdccf7c1dd,volume::frontiers in oncology::2025::14
00a41860e27c01629929562a70af5fd8036a4163,volume::information systems frontiers::2019::9
00a4470bc587602b08265bb2b60a416249427c23,volume::secur. commun. networks::2016::14
00a45804cb4fb29bd719bb6c6b6feb96e038cc2c,volume::brain tumor research and treatment::2022::13
00a48e0411898bf327f92071ff0998972ed616de,volume::international conference on combinatorial optimization and applications::2019::19
00a4b431b5db521fcf472049b180941ac57ca6cd,volume::applied soft computing::2017::4
00a4e5a1578e21af9b8bde0e420b32458afb4d46,volume::international conference on web information systems and technologies::2013::3
00a5abd4e139b2ada989cb7cad5793660408d205,volume::current psychology::2022::14
00a5c384861569db051304f1d8c87287acc74421,volume::computer science and application::2023::20
0000141d7e5de03cb3d1d7671c8155fbc58912ee,volume::journal of cardiology::2021::12
00001d2cd1952e78d537196e6b17e5b6342295bc,volume::journal of child and adolescent psychopharmacology::2017::12
00002089226bfa05692ee92a6c4442f8436ddfff,volume::bmc surgery::2011::18
0000280d857c23e884690ae6e0d22e094959e0b6,volume::frontiers in microbiology::2017::14
0000346052205683ad62b177bc6ff085730999b5,volume::diabetes::2024::17
00004326f6c80527a54f78f6b94e6c4017db7435,volume::physica medica (testo stampato)::2019::19
00004a4204d7db4d0b0f6caece4e480ba0094fa4,volume::clinical implant dentistry and related research::2009::5
00004c1469d94c87b92b219eef196a29e4bb392a,volume::zhonghua nei ke za zhi::2016::13
00007a32b17ce7ac479c6aec38ee25841dd53c4b,volume::foot & ankle orthopaedics::2022::9
0000a702b5af13d4a412cd3d1b6bb40cc6f786f6,volume::the surgeon::2015::11
0000c46468d1dcf66b11015d3a6730ddda91acc4,volume::zhonghua yi xue za zhi::2022::20
0000cf4b38c3d1a37fdf82b94bdf089e0608bfb0,volume::archives of internal medicine::2006::8
0000d93b1e6af7b34be218b6edda8c3a5883eb53,volume::journal of endourology::2008::18
0000f9132b7d7fa48c6b2a0737b671537b182c55,volume::international conference on conceptual structures::2012::4
0000fc0697ac37e5e29b1d2ab9508ccfd8d7f4ef,volume::annals of the rheumatic diseases::2007::6
0000ff725c39f04691fcba50dba23818fe826a4d,volume::british medical journal::1981::11
000101774f173c513ebd37170d005ff0bc42ca82,volume::annals of epidemiology::2022::19
0001115b6645c878de6d6e020990d149f81dc059,volume::proceedings of ieee virtual reality annual international symposium::1993::5
00012001254c4c4d0229a40a52bc3ab5e3a0f700,volume::international conference on computational photography::2019::4
000133df741c61c28ffe3393b3f0c79bb03777c6,volume::journal of the indian society of remote sensing::2024::18
000133e07674369fd43d4a8ef445c5738b72466a,volume::digital health::2024::4
000149619c82f5b4431c2aa2a831fa29d33eddcb,volume::rsc advances::2021::12
000149b405c894c6702250aaddc4f932490be8f4,volume::aids (london)::2015::12
000156fe44ca31761f2cf4b36bfd449540ba26db,volume::journal of infrastructure policy and development::2024::2
00015e15f3d212189ddbe3197e6231e8cb02946e,volume::american journal of gastroenterology::2023::11
000171265b0a0c901175ddd03f7d6b532620ffdc,volume::laryngoscope investigative otolaryngology::2022::7
000172fd2c286590f1d495098de4bd79bafcc294,volume::american journal of physiology. regulatory integrative and comparative physiology::2000::2
0001761f1920f27a871e63370b9724a345052860,volume::american journal of physiology. endocrinology and metabolism::2013::11
000178b82046f6ad2295050b1be29cd083338c33,"volume::knee surgery, sports traumatology, arthroscopy::2019::11"
00017e1856f0d80d54b81026e77013456e323211,volume::electronic journal of combinatorics::2013::6
000186dd1fd5e6d743708825d13e662da07185c6,volume::obesity surgery::2011::16
00018c3eba61e1c746fd7716e913380810645e7e,volume::heart rhythm::2021::1
00019cc029215b1699d709e6f75cff1b65a239bc,volume::scientometrics::2017::3
0001a4d9b93221de17e80d250e3b7e1d13fd7908,volume::american journal of clinical nutrition::1999::4
0001ad08ea8165c5e5da947a786c48c93b349c1c,volume::heliyon::2023::1
0001d0df03f45f48b13c7fd8f292d4880fc41174,volume::frontiers in sports and active living::2024::15
0001d26f53006df9f3daa278d34eea3f1bf0c3d9,volume::brazilian dental journal::2012::4
0001e0006f7fc946d0cbac52d8d9886b365a84a2,volume::the international journal of tuberculosis and lung disease::2023::6
0001f35f9a4fb0cecfe1c55e0904486e9890a321,volume::women and birth::2017::8
0001fac54a20afb03551e0c1aa1806a45fd0e35a,volume::virchows archiv::2017::13
0001fb3e122d8bc29e0f9003fbd40583c8798fd3,volume::journal of hospital infection::1993::11
00020705a08eeb083f15942d188682d13bd0aedb,volume::annals of biomedical engineering::2026::18
00020ca1aa25000dfca2ff9ee9e8cc77df8b7404,volume::journal of clinical endocrinology and metabolism::1999::3
000210eac15413d5a3c33d92b804b15d9ce89530,volume::siggraph emerging technologies::2020::20
00021963084dd44fd395b2ffcc72be01c0b287d0,volume::american journal of epidemiology::1985::10
000223f838e4c9fdcffa184dbc8c61c840e3de50,volume::moscow university soil science bulletin::2024::15
000224ac571b09b735aa93dc86809195bda01667,volume::british medical journal::1997::20
0002310e00f14707135aadd8ea3748514d812042,volume::annals of agricultural and environmental medicine::2014::8
0002511fc506c5394035cb4bb4305d36535134ca,volume::journal of pain and symptom management::2008::7
000257bf6765fd2d78ac8a06d2220407afc68933,volume::journal of chemical physics::2013::10
00025cbd4def7ee021aa71debbd39b9b521a1253,volume::the journal of almaty technological university::2023::11
0002645b113db1f32d33016ae8fd673af00291db,volume::environment international::2013::11
00027d3ece24973c564b0c33d71d0158ea42fdd0,volume::spine::2016::3
0002a3ae9428891613b712c32cdab465e7a7f87f,volume::journal of maternal-fetal & neonatal medicine::2009::8
0002b4953d59ac7423036217bf98a29e0850a050,volume::revista árvore::2023::17
0002c093d80d305f24c52c6878c326666e3ce656,volume::international journal of gynecological cancer::2019::14
0002cce287ba6ff64adc33981c238f673c09d29a,volume::journal of bacteriology::1952::5
0002cebccf56b969a4954175ab3f552567d665e1,volume::cureus::2023::16
0002d018ebc0c53222835561d605dfa6856b0da7,volume::europace::2005::17
0002d69cf4d46a28ed6b7756b9d15a0888b85b00,volume::space weather::2026::16
0002e3c69d28d39745c0235e542763ebc52c1234,volume::nursing management::2003::11
0002e3ca8176d1b071bc428b3bed2bd8e1f4a038,volume::the web conference::2003::13
0002f4ab97b72056ea601b4399be0151a16d398f,volume::journal of oncology pharmacy practice::2020::9
0002fa7552601638b99c2181cacc2aa0e5220152,volume::aging clinical and experimental research::2018::5
000302a72ad65891823c7c8acc96e1c752253bb9,volume::international conference on applied human factors and ergonomics::2019::15
00031486bbdc4d3a93406d313efa2658150c2a61,volume::investigative genetics::2015::16
00031b3f436dcabc18529ff9a1933483cf092ae5,volume::jama psychiatry::2014::10
00031f9b9b1c18a1b592432c8f2c2813db23570c,volume::climate dynamics::2023::5
000323a416622dd4c46de6f48d3a6043f7aeabac,volume::journal of personalized medicine::2022::19
00033b9dac2433648a84454b627fb9a7c3d72579,volume::neurology::2004::1
00033d02dc987c31a9dd9a5dda1522e4419c706d,volume::journal of medical internet research::2016::20
000344d431c54a4fb57a4c89094f6010efdf72e9,"volume::pediatric nephrology (berlin, west)::2008::13"
000348799a54ef23c784959663622da4f0f7f7f8,volume::investigative ophthalmology and visual science::2018::13
00035903d2cb2dcb436f273e9f2527d0ef1b6054,volume::arctic and alpine research::1992::10
00035ac98d8bc38fbca02a1cc957f55141af67c0,volume::frontiers in psychiatry::2020::9
000370463877c7e7fa2b035428f6d0607c2e2f4e,volume::medicina::2025::9
0003757a984c25f60936f274e36c7fad98ed3999,volume::human movement science::2015::9
00039c07c78913d77cca2463e22c24f3e01f5473,volume::journal of early christian studies::2025::15
00039f222af83781d58ecb0685b1430f9aed74ab,volume::advanced spine journal::2023::19
0003c09cac1fcc89825af27a7edc32cfb45b3d1c,volume::global academic journal of economics and business::2024::18
0003c56ce2e3ba46881f812b9139b35e7152b3cd,volume::journal of bone and joint surgery. american volume::2010::10
0003d4ef3dc30f705f692264dd47259ee014fe97,volume::obesity surgery::2016::19
0003d67def9af0bdc0d59a3d573622e775bc2698,volume::ecotoxicology and environmental safety::2020::4
0003f21e8cc30a4f3da8f3cc5eafbe166ed68fd9,volume::proceedings of the national academy of sciences of the united states of america::2021::13
0003f9c80d7a49363f891c427be6f23e05b9e63f,volume::la radiologia medica::2017::18
0004170d0487f386fb4e84452e88745d192bd103,volume::cureus::2023::5
0004182214ec8d4b5050f667c97df6f2e41357d9,volume::behavioural sleep medicine::2023::4
00041c83d97cfb9a14464434f3403d3b7c56a2b1,"volume::iraqi journal of computer, communication, control and system engineering::2023::7"
000420bd72662237054dd1e14552abfcb322482b,volume::proceedings of the american thoracic society::2006::19
000423a0a20b57bcd6cd39e214c41872664c514c,volume::clinical and translational allergy::2020::8
00042e26b8729f1294c88f7b1cfb1a32eb6c1021,volume::scientific reports::2025::2
00043f0e208da986a1b8eb80f5d6107df8d3120f,volume::the foot::2018::1
0004589c24596d2e3d94427bfdeb6b8055471f89,volume::istanbul journal of economics / i̇stanbul i̇ktisat dergisi::2023::7
000459a59d6e3651d63614130d8a13b373e053dc,"volume::proceedings 2006 ieee international conference on robotics and automation, 2006. icra 2006.::2006::12"
000469410287e87dbf515da99061506a32093c3a,volume::clinical neurophysiology::2014::8
00046f0cd36e436a8d83d9b7a1279fc633f2b1c2,volume::remote sensing::2018::3
0004738af160f8035006ae81a8b639a1ae8430cc,volume::international conference on enterprise information systems::2004::14
00047551368bd3b1ecaee260b3f2164ff5641fb8,volume::gene::2009::16
0004803b8d5bc4624746efa2d486ce27e79deb5c,volume::telka - telekomunikasi elektronika komputasi dan kontrol::2025::5
00048b45908f446d2b4d96cc9863ba528c1594cd,volume::diabetes research and clinical practice::2004::9
0004901d498d361f7a4f4ffca9e986844f293502,volume::indian journal of nephrology::2013::14
0004948f6542196638bdd9167d5aa8513ae671d7,volume::journal of trauma and acute care surgery::2020::8
0004a48562835018cc260a3c872652dd3298ff23,volume::journal of bone and mineral metabolism::2015::13
0004ac0cd0f41c4ebde47c8954aeb2f576862b46,volume::cancer imaging::2022::6
0004b1b474efc23bcc9386b29c583ecbfd9f125f,volume::langenbeck's archives of surgery (print)::2016::14
0004c2d8c9e3ba0008ca69c56eeb0b6c018542e5,volume::plos one::2011::7
0004d6796bab3d6fe927bf5d9d62cd0d0f77fe61,volume::journal of nutrilife::2015::19
0004f0c3a968c166c3f1c39d8058c81b2d67463c,volume::cardiovascular intervention and therapeutics::2019::11
0004f2a7cbef59a1b2c95b48b7aedb1eabde9704,volume::frontiers in medicine::2025::16
0004fc8ec0a60284f70e49b5a096aac6b6d4ddd7,volume::endocrinology::2012::12
0005044baf69ecc402db38584fa5dd2d956fa258,volume::orthopaedic journal of sports medicine::2024::11
00051694043d8407307a834391c4b4e9a5582ef3,volume::medical & biological engineering::1972::14
00051d70cf4b190c56b433c4b9a2e2b001afe105,volume::european journal of nuclear medicine and molecular imaging::2010::10
000526ea4c277cb38f99523ca62979c059598250,volume::physical therapy::2013::4
000527d5459e070a19992778e530a2bd4fab182e,volume::biochemical and biophysical research communications - bbrc::2017::1
00054d87d0bc00ba0e317f0d0c98ebd8e67aa54e,volume::heart failure reviews::2011::13
00054eb0f3da590323816975e539fbc7abc09a2b,volume::lighting design + application::2008::8
00055afc18c1242271c77442b0aa697856a38856,volume::dental journal::2020::5
00055e484fec95f3d5b53e0c34737ba6a6323800,volume::molecules::2022::5
00058a0e2a48aec33c8031fadc52b1cff96b4386,volume::obesity research and clinical practice::2015::18
00058bd40592f78fa70a298117a7db0276e88aa7,volume::digestive diseases and sciences::2003::10
00058d077c2acc1a74100150a5ab5e9f0cb27706,volume::mining industry journal (gornay promishlennost)::2024::11
0005944fbf099c3392cf6a89fd84897038c4f9e8,volume::journal of economic inequality::2025::16
00059fb5e2653f3efe4a856fead6a9dca53b2e5a,volume::journal of financial research::1998::7
0005a2c1e98e389d23a0af727cc9940b83009fc6,volume::intensive care medicine::2002::13
0005ad425988893553f1d02a88ff5814acd3b8b4,volume::journal of oncology::2022::16
0005c24300bf7674c8352dd8ab7222651674faa8,volume::american journal of cardiology::1983::9
0005c3e10eaa2aabf566fd2ea9b4180fe6073816,volume::the annals of pharmacotherapy::2014::16
0005d4c0dcca2f69a9b7de033637eb84864eec5c,volume::journal of comparative pathology::1994::5
0005ed459bdd1be4b4308a2a92fc65a58715174a,volume::scientific reports::2017::18
0005edb66a734ac32868fe87fe917d6197fbe5a3,volume::international journal of environment and climate change::2023::5
00060be40081549bd6fe0026d60d5210eb22bbea,volume::high altitude medicine & biology::2025::15
000628ff87426ed698cb91b0ef3021bf1ed71d11,volume::journal of cardiology::2014::9
00063ea0239213bc9402c9682a222416b404220d,volume::entropy::2020::15
00064978c9768ac4a8e2535cd07cf4aa059dd50a,volume::plos one::2014::12
0006566bdbb73c7cd1566702af10bfbd28e1efa0,volume::astrophysical journal::2026::1
000660ef567ccf8f19120d8b786e1cc2158007b4,"volume::transactions of the educational establishment ""vitebsk the order of ""the badge of honor"" state academy of veterinary medicine::2025::5"
000662f36e3851d7b7e22bf56932de857288a257,volume::comparative studies in society and history::2025::8
00066e11f14c451708266b1ea7a814461ce154dc,volume::aesthetic plastic surgery::2007::9
00067216888884c8cffa28c884d358dbd5c429bb,volume::bmc research notes::2012::9
000672f093dbba6cb4124fad4c35b3830eca7d35,volume::eurasian journal of applied biotechnology::2024::9
00067a04e069108d277706765b2751640c14655b,volume::remote sensing::2020::1
00067d4ba12278c7e1e176c637273ee898dcba70,volume::eurohaptics::2016::15
00067e3410ef75c480cae1d01a9b71ad3a13e76d,volume::front. neuroinform.::2016::7
000696af06ca15bb2c167f32f93af44e884d94e9,volume::skin pharmacology::1992::7
0006a06b0772726d0c80252df12861043f2cca76,volume::emergent materials::2024::8
0006a10e6496f278a5166edba333ebb90526a1c8,volume::journal of clinical endocrinology and metabolism::2005::3
0006a2e53da8311ba8d9ad6401a51d90dd7c53f2,volume::european heart journal::2025::7
0006a457beaf26bf2c411a6c4b9a82f8004bc223,volume::asaio journal (1992)::2016::12
0006aadd9c8e7ea20e4243a443144405b2942f53,volume::endocrinology::2019::19
0006add73e129400accad1918b0c3a9f4d0c0a01,volume::lipids in health and disease::2006::16
0006b9e54648b0fa79aff4d735c628ee39ce4ce5,volume::international journal of pharmaceutics::2019::12
0006cd96e0079e8cd6497e919ece9dbebae9f662,volume::applied sciences::2024::18
0006ea72b5430391d6f71943833c1c8b3611e769,volume::journal of stroke & cerebrovascular diseases::2006::2
000706d5babddaf634f2a32565ebf7feb677a01d,volume::frontiers in aging neuroscience::2016::5
00072cbd2af25bc3ab9c9975c7a65a94afb39175,volume::journal of the american society of echocardiography::2010::11
000743fb04b4f0fc1d2a1a0bd841484452ce98e6,volume::pathogens::2024::14
000758e825c2c227dd72214f2f8ac4f845811884,volume::frontiers in public health::2023::20
