authorId,name,firstName,lastName
144851781,A. Belabbes,A.,Belabbes
51000813,Yasser Alwahedi,Yasser,Alwahedi
16165588,L. Vega,L.,Vega
6473378,K. Polychronopoulou,K.,Polychronopoulou
3840131,S. Lipshultz,S.,Lipshultz
152535629,Paige L. Williams,Paige,L. Williams
6644083,B. Zeldow,B.,Zeldow
152524260,J. Wilkinson,J.,Wilkinson
5652377,K. Rich,K.,Rich
4695156,R. Van Dyke,R.,Van Dyke
7005299,G. Seage,G.,Seage
12227207,L. Dooley,L.,Dooley
4790942,J. Kaltman,J.,Kaltman
2315465,G. Siberry,G.,Siberry
4283186,L. Mofenson,L.,Mofenson
3826124,W. Shearer,W.,Shearer
145722424,S. Colan,S.,Colan
2330289118,Mahdy S. Othman,Mahdy,S. Othman
2273975267,James McPhail,James,McPhail
2274097852,Parth Patel,Parth,Patel
84528898,D. Norwood,D.,Norwood
2274100788,Mohamed Ismail,Mohamed,Ismail
82798792,Keisuke Iritani,Keisuke,Iritani
8459860,M. Teshima,M.,Teshima
32337188,Hikari Shimoda,Hikari,Shimoda
16230843,H. Shinomiya,H.,Shinomiya
48101270,N. Otsuki,N.,Otsuki
145676001,K. Nibu,K.,Nibu
2047267,I. Hernández,I.,Hernández
80955337,J. Delgado,J.,Delgado
2107140991,J. Díaz,J.,Díaz
2516492,T. Quesada,T.,Quesada
80862808,M. J. G. Teruel,M.,J. G. Teruel
38311722,M. C. Llanos,M.,C. Llanos
39374833,L. Carbonell,L.,Carbonell
2521901,C. Göbl,C.,Göbl
4626886,L. Bozkurt,L.,Bozkurt
5881498,Thomas Prikoszovich,Thomas,Prikoszovich
1984698,A. Tura,A.,Tura
2495012,G. Pacini,G.,Pacini
1388891495,A. Kautzky-Willer,A.,Kautzky-Willer
5630730,D. Dejour,D.,Dejour
4284235,M. Saffarini,M.,Saffarini
68972483,Yves Malemo,Yves,Malemo
15224627,M. Pungitore,M.,Pungitore
5576006,Jeremy Valluy,Jeremy,Valluy
33317320,L. Nover,L.,Nover
5327682,G. Demey,G.,Demey
144801986,Jianguo Qian,Jianguo,Qian
6201969,H. R. Hady,H.,R. Hady
4726677,J. Dadan,J.,Dadan
35622260,Magdalena Luba,Magdalena,Luba
2187952,James K. Gabriels,James,K. Gabriels
153892067,M. Abdelrahman,M.,Abdelrahman
49356356,Lakshmi Nambiar,Lakshmi,Nambiar
46454512,Jiwon Kim,Jiwon,Kim
5391830,J. Ip,J.,Ip
47069945,G. Thomas,G.,Thomas
1409716486,CHRISTOPHER F. Liu,CHRISTOPHER,F. Liu
2865655,S. Markowitz,S.,Markowitz
2981998,B. Lerman,B.,Lerman
2241627,Jim W. Cheung,Jim,W. Cheung
3866062,E. Decullier,E.,Decullier
34771847,H. Maisonneuve,H.,Maisonneuve
2056767611,J. Besson,J.,Besson
3838086,G. Misciagna,G.,Misciagna
7252406,S. Centonze,S.,Centonze
8523676,C. Leoci,C.,Leoci
3056392,V. Guerra,V.,Guerra
50718210,A. Cisternino,A.,Cisternino
2233057289,Rosa Ceo,Rosa,Ceo
2065632171,Maurizio Trevisan,Maurizio,Trevisan
83854478,S. Brunetto,S.,Brunetto
150139429,J. Bernardi,J.,Bernardi
2197457831,Isabel Cristina Ribas Werlang,Isabel,Cristina Ribas Werlang
25683260,Marina Nunes,Marina,Nunes
4834539,Ciliana Rechenmacher,Ciliana,Rechenmacher
5810562,T. B. Marcelino,T.,B. Marcelino
40699518,Clécio Homrich da Silva,Clécio,Homrich da Silva
52475277,M. Goldani,M.,Goldani
144841622,R. Shields,R.,Shields
2128909474,Edmar Joaquim Gomes da Silva,Edmar,Joaquim Gomes da Silva
2111957835,Thiago Lima e Lima,Thiago,Lima e Lima
123709107,N. Osorio,N.,Osorio
93188436,X. Guangming,X.,Guangming
2070993175,Xie Naiming,Xie,Naiming
51052489,Liu Huilin,Liu,Huilin
2090932779,Zhao Qiuming,Zhao,Qiuming
2108816410,Yu Wu,Yu,Wu
7150604,Honghai Hu,Honghai,Hu
50554976,Xiaofeng Dai,Xiaofeng,Dai
102551899,Hong Zhang,Hong,Zhang
2152477740,Fen Xu,Fen,Xu
88878149,Hanmin Hu,Hanmin,Hu
51163338,Zhiqiang Guo,Zhiqiang,Guo
6435908,L. Brewster,L.,Brewster
2299932063,Jocelyn Waghorn,Jocelyn,Waghorn
2171339652,Beverly D. Schwartz,Beverly,D. Schwartz
2105686023,Madeline E. Shivgulam,Madeline,E. Shivgulam
2026622658,Yanlin Wu,Yanlin,Wu
6248339,D. Kimmerly,D.,Kimmerly
1401280228,M. O'Brien,M.,O'Brien
11901929,Bernardo Oliveira de Campos,Bernardo,Oliveira de Campos
37659712,R. Fischer,R.,Fischer
144312920,A. Gustafsson,A.,Gustafsson
143748443,C. M. Figueredo,C.,M. Figueredo
2104099,Kun‐Li Lin,Kun‐Li,Lin
49559965,G. de Vries,G.,de Vries
4124823,O. Akkerman,O.,Akkerman
4070288,M. Boeree,M.,Boeree
116355509,R. van Hest,R.,van Hest
13232136,M. Kamst,M.,Kamst
3686588,W. D. de Lange,W.,D. de Lange
1398377974,C. Magis-Escurra,C.,Magis-Escurra
40215367,W. Meijer,W.,Meijer
7516954,D. van Soolingen,D.,van Soolingen
108517545,Shin-Kyu Choi,Shin-Kyu,Choi
145725396,R. Ramirez,R.,Ramirez
39832844,T. Kwon,T.,Kwon
20819292,R. Zhao,R.,Zhao
2271564463,L. Xu,L.,Xu
2346155208,M. Wu,M.,Wu
2166428394,S. H. Huang,S.,H. Huang
2107471593,X. Cao,X.,Cao
2269893527,Daniel Nelson,Daniel,Nelson
4273198,C. Marchiò,C.,Marchiò
38030100,G. Gatti,G.,Gatti
2581262,Federica Massa,Federica,Massa
5368027,L. Bertero,L.,Bertero
3674979,P. Filosso,P.,Filosso
144069406,G. Pelosi,G.,Pelosi
5898217,P. Cassoni,P.,Cassoni
144713998,M. Volante,M.,Volante
6373118,M. Papotti,M.,Papotti
144354295,V. Damjanović,V.,Damjanović
144364416,C. Connolly,C.,Connolly
52533887,H. V. Saene,H.,V. Saene
2239150701,Richard W I Cooke,Richard,W I Cooke
5086610,J. Corkill,J.,Corkill
2170758,A. Belkum,A.,Belkum
2260181864,D. V. Velzen,D.,V. Velzen
2229439130,J. B. Fankam,J.,B. Fankam
94059757,G. W. Ejuh,G.,W. Ejuh
1387240691,F. Tchangnwa Nya,F.,Tchangnwa Nya
48207749,J. Ndjaka,J.,Ndjaka
15350711,Hanjun Park,Hanjun,Park
2144252887,Sunwook Kim,Sunwook,Kim
3221535,M. Nussbaum,M.,Nussbaum
2164804499,Divya Srinivasan,Divya,Srinivasan
1887977,K. Ong,K.,Ong
2299870231,Marion L. Ahmed,Marion,L. Ahmed
35535780,A. Sherriff,A.,Sherriff
37864774,K. Woods,K.,Woods
47249867,A. Watts,A.,Watts
145641232,J. Golding,J.,Golding
2227326012,D. Dunger,D.,Dunger
39782108,H. Oku,H.,Oku
1700664,Kazuki Yamato,Kazuki,Yamato
2112766519,Yusuke Tanaka,Yusuke,Tanaka
2750220,K. Yasutomi,K.,Yasutomi
48977089,S. Kawahito,S.,Kawahito
1475711177,Samritin,Samritin,
98208895,Agusalim,Agusalim,
123395607,M. Iksan,M.,Iksan
92193988,L. Aba,L.,Aba
91114080,F. I. Taharu,F.,I. Taharu
119793046,Manan,Manan,
103591351,S. Batlajery,S.,Batlajery
10756751,R. Tambaru,R.,Tambaru
5436639,L. Irgens,L.,Irgens
6852480,R. Skjærven,R.,Skjærven
13729879,A. Prisyazhnaya,A.,Prisyazhnaya
2310552215,O. Chernova,O.,Chernova
13369866,V. Snakin,V.,Snakin
144295743,J. Léger,J.,Léger
1390106894,C. Lévy‐Marchal,C.,Lévy‐Marchal
2052789406,Juliette Bloch,Juliette,Bloch
2171816297,Agnes Pinet,Agnes,Pinet
6136482,D. Chevenne,D.,Chevenne
4702692,D. Porquet,D.,Porquet
3669384,D. Collin,D.,Collin
5994981,P. Czernichow,P.,Czernichow
13049705,Jingying Jiang,Jingying,Jiang
2019264889,Jiale Deng,Jiale,Deng
121338553,Gong Chen,Gong,Chen
144003544,Rui Dong,Rui,Dong
2217138778,Song Sun,Song,Sun
2054400951,Min Du,Min,Du
2327904,Dake Yang,Dake,Yang
2154292908,Zhuo Fang,Zhuo,Fang
145846385,S. Zheng,S.,Zheng
35715913,K. Lewandowski,K.,Lewandowski
5911797,N. Stojanović,N.,Stojanović
144636292,M. Press,M.,Press
5026128,S. Tuck,S.,Tuck
2760377,A. Lewiński,A.,Lewiński
1399209643,M. Karbownik-Lewińska,M.,Karbownik-Lewińska
11707958,S. Kalyadina,S.,Kalyadina
11691209,T. Ionova,T.,Ionova
47399849,M. Ivanova,M.,Ivanova
152981584,O. Uspenskaya,O.,Uspenskaya
14637167,A. V. Kishtovich,A.,V. Kishtovich
3561107,T. Mendoza,T.,Mendoza
2218027297,Hong Guo,Hong,Guo
39804163,A. Novik,A.,Novik
2362492,C. Cleeland,C.,Cleeland
40066746,X. Wang,X.,Wang
2562110,Vincent Tognetti,Vincent,Tognetti
10807039,L. Joubert,L.,Joubert
28968257,S. M. Keloth,S.,M. Keloth
2962291,S. Arjunan,S.,Arjunan
36712406,S. Raghav,S.,Raghav
2141307255,D. Kumar,D.,Kumar
2835527,Shuo Jia,Shuo,Jia
144243814,C. Bian,C.,Bian
144356706,J. Tong,J.,Tong
2199228519,Ji-zhou Sun,Ji-zhou,Sun
143903561,S. Xia,S.,Xia
2212392837,E. Sarybayeva,E.,Sarybayeva
2212393258,M. Kuramysova,M.,Kuramysova
116696347,I. M. Jurinskaya,I.,M. Jurinskaya
2270678784,M. Mukimov,M.,Mukimov
2289575774,M. Shardarbek,M.,Shardarbek
2212391081,K. Makhanbetaliyeva,K.,Makhanbetaliyeva
5213021,A. Dîrțu,A.,Dîrțu
7182405,T. Geens,T.,Geens
6984829,E. Dirinck,E.,Dirinck
5305346,G. Malarvannan,G.,Malarvannan
4282988,H. Neels,H.,Neels
121407356,L. V. Van Gaal,L.,V. Van Gaal
3309643,P. Jorens,P.,Jorens
3691590,A. Covaci,A.,Covaci
101600520,Fusen Zhong,Fusen,Zhong
122200413,Shenyou Zhang,Shenyou,Zhang
47091981,Janet H. Curran,Janet,H. Curran
2083864008,F. Sequeira,F.,Sequeira
144782111,D. Duarte,D.,Duarte
92617798,A. Rudnitskaya,A.,Rudnitskaya
2065972822,M. Gomes,M.,Gomes
50347246,R. Nogueira,R.,Nogueira
8688156,L. Bilro,L.,Bilro
145902735,J. Guan,J.,Guan
1717547,E. Bisson,E.,Bisson
4016624,A. Dailey,A.,Dailey
39915326,R. S. Hood,R.,S. Hood
79869549,Meic H. Schmidt,Meic,H. Schmidt
6858231,O. Erez,O.,Erez
6140941,F. Gotsch,F.,Gotsch
1398245652,S. Mazaki-Tovi,S.,Mazaki-Tovi
5267710,E. Vaisbuch,E.,Vaisbuch
1987876,J. Kusanovic,J.,Kusanovic
34149625,C. Kim,C.,Kim
3985187,T. Chaiworapongsa,T.,Chaiworapongsa
4159801,D. Hoppensteadt,D.,Hoppensteadt
3928425,J. Fareed,J.,Fareed
3233577,N. Than,N.,Than
1381192972,C. Nhan‐Chang,C.,Nhan‐Chang
144354915,L. Yeo,L.,Yeo
6054579,P. Pacora,P.,Pacora
3509258,M. Mazor,M.,Mazor
2657839,S. Hassan,S.,Hassan
2617153,P. Mittal,P.,Mittal
145783429,R. Romero,R.,Romero
145049182,S. Prakash,S.,Prakash
2054639687,R. Sinha,R.,Sinha
2090473126,L. L. D. Paiva,L.,L. D. Paiva
2140371750,Tatiane Kelly Barbosa de Azevedo,Tatiane,Kelly Barbosa de Azevedo
144828299,A. Pimenta,A.,Pimenta
2270172832,Juliana Lorensi do Canto,Juliana,Lorensi do Canto
2109818393,Maila Janaína Coêlho de Souza,Maila,Janaína Coêlho de Souza
2244489134,João Gilberto Meza Ucella Filho,João,Gilberto Meza Ucella Filho
96159571,M. Shafouri,M.,Shafouri
144935576,N. M. Ahmed,N.,M. Ahmed
143767152,Z. Hassan,Z.,Hassan
2141304794,M. A. Almessiere,M.,A. Almessiere
50571190,M. Muallem,M.,Muallem
4156174,J. Sehouli,J.,Sehouli
77009677,R. Richter,R.,Richter
143669597,Aygun Babayeva,Aygun,Babayeva
7633304,Khayal Gasimli,Khayal,Gasimli
13346526,Asya Parashkevova,Asya,Parashkevova
5497122,S. Benzer,S.,Benzer
2217582149,Yasaswini Aluru,Yasaswini,Aluru
2204199403,Rajesh Rng,Rajesh,Rng
83284150,Anadha N Gujar,Anadha,N Gujar
2258504222,Rony T Kondody,Rony,T Kondody
145786591,O. Ozdemir,O.,Ozdemir
104536187,O. Alyan,O.,Alyan
50722673,M. Soylu,M.,Soylu
8098524,F. Metin,F.,Metin
4190044,F. Kaçmaz,F.,Kaçmaz
8219223,A. Demir,A.,Demir
4834389,B. Geyık,B.,Geyık
66498298,D. Aras,D.,Aras
7180096,H. Şaşmaz,H.,Şaşmaz
79644946,Ş. Korkmaz,Ş.,Korkmaz
47672850,Sicheng Wang,Sicheng,Wang
2369924485,Sheng Guo,Sheng,Guo
7649836,Sixun Huang,Sixun,Huang
1403216179,V. Hinson-Smith,V.,Hinson-Smith
3251613,Odysseas Papapetrou,Odysseas,Papapetrou
2928154,Stavros Papastavrou,Stavros,Papastavrou
1750869,G. Samaras,G.,Samaras
8689123,Paula M Hernández Burgos,Paula,M Hernández Burgos
16146004,Jaymin Patel,Jaymin,Patel
46652740,Allan Chen,Allan,Chen
2136442,G. Corbi,G.,Corbi
7249859,Immacolata Ambrosino,Immacolata,Ambrosino
2086941,M. Massari,M.,Massari
50499143,O. De Lucia,O.,De Lucia
1403543857,S. Simplicio,S.,Simplicio
46777947,M. Dragone,M.,Dragone
4434602,G. Paolisso,G.,Paolisso
1403543887,M. Piccioni,M.,Piccioni
144369580,N. Ferrara,N.,Ferrara
4321450,C. Campobasso,C.,Campobasso
2117107993,Yuan Cao,Yuan,Cao
1565916853,Renke He,Renke,He
114520158,A. Rostami,A.,Rostami
2573331,H. Baghban,H.,Baghban
97789412,A. Khalafi,A.,Khalafi
9122060,H. Rasooli,H.,Rasooli
34103588,A. Ghanbari,A.,Ghanbari
1398603383,F. Janabi-Sharifi,F.,Janabi-Sharifi
50703722,Li Li,Li,Li
2108232264,Yuan Lin,Yuan,Lin
2157169965,Yan Liu,Yan,Liu
6188382,R. Zhu,R.,Zhu
8419519,Zhen-min Zhao,Zhen-min,Zhao
3717189,T. Que,T.,Que
1384088400,B. D’Onofrio,B.,D’Onofrio
38908600,M. Rickert,M.,Rickert
39850828,E. Frans,E.,Frans
1390062234,R. Kuja-Halkola,R.,Kuja-Halkola
4508278,C. Almqvist,C.,Almqvist
4086994,A. Sjölander,A.,Sjölander
3471989,H. Larsson,H.,Larsson
145749630,P. Lichtenstein,P.,Lichtenstein
114504410,Ulla K. Heede,Ulla,K. Heede
26920435,A. Fedorov,A.,Fedorov
31172798,Yiyang Shu,Yiyang,Shu
2112573245,Yuting Shao,Yuting,Shao
2108773483,Yimin Wang,Yimin,Wang
121470283,Y. Bi,Y.,Bi
1401097623,M. O’Sullivan,M.,O’Sullivan
4478898,S. Singhal,S.,Singhal
4903983,R. Charlton,R.,Charlton
144215199,H. Markus,H.,Markus
3120713,G. Seçkin,G.,Seçkin
7185751,D. Yeatts,D.,Yeatts
143776377,S. Hughes,S.,Hughes
144785666,Cassie Hudson,Cassie,Hudson
31649387,Valarie Bell,Valarie,Bell
5804320,M. Kniażewska,M.,Kniażewska
3136855,A. Obuchowicz,A.,Obuchowicz
6264988,T. Wielkoszyński,T.,Wielkoszyński
1404040901,J. Żmudzińska-Kitczak,J.,Żmudzińska-Kitczak
35246470,Katarzyna Urban,Katarzyna,Urban
24898420,M. Marek,M.,Marek
12629508,Jolanta Witanowska,Jolanta,Witanowska
1402573467,K. Sieroń-Stołtny,K.,Sieroń-Stołtny
1404293922,F. Hanusch,F.,Hanusch
46787007,E. Fischer,E.,Fischer
144043143,K. Lang,K.,Lang
47817362,S. Diederich,S.,Diederich
2327321,S. Endres,S.,Endres
48790819,B. Allolio,B.,Allolio
47437257,F. Beuschlein,F.,Beuschlein
4824227,M. Reincke,M.,Reincke
6884110,M. Quinkler,M.,Quinkler
1431864407,German Conn’s Registry,German,Conn’s Registry
2117843495,Kang Wang,Kang,Wang
117603208,Khalil Ghasemi Falavarjani,Khalil,Ghasemi Falavarjani
3671720,M. Nittala,M.,Nittala
2364076,M. Sagong,M.,Sagong
4383262,C. Wykoff,C.,Wykoff
4369431,Jano van Hemert,Jano,van Hemert
49120691,M. Ip,M.,Ip
1835520,S. Sadda,S.,Sadda
48622141,W. Baker,W.,Baker
51191665,Qin Cui,Qin,Cui
2728580,Zhongxiang Cai,Zhongxiang,Cai
49298936,Juanjuan Li,Juanjuan,Li
5920803,Zhongchun Liu,Zhongchun,Liu
144380084,Shengrong Sun,Shengrong,Sun
2109150608,Chuang Chen,Chuang,Chen
47226961,Gaohua Wang,Gaohua,Wang
2247247435,Mustafa Dinç,Mustafa,Dinç
2299664237,Ömer Cevdet Soydemir,Ömer,Cevdet Soydemir
2052014528,Recep Karasu,Recep,Karasu
2169394252,Aysun Saricetin,Aysun,Saricetin
2327884280,Hünkar Çağdaş Bayrak,Hünkar,Çağdaş Bayrak
2037892,W. Marinovic,W.,Marinovic
47370344,Victoria Flannery,Victoria,Flannery
2037730,S. Riek,S.,Riek
47716452,Qitao Tan,Qitao,Tan
2152539783,Yan Wang,Yan,Wang
33570570,T. L. Chen,T.,L. Chen
6630091,D. Wong,D.,Wong
2067808905,Fei Yan,Fei,Yan
2265810,Zengyong Li,Zengyong,Li
2215481178,Ming Zhang,Ming,Zhang
2223848237,S. Litvinyuk,S.,Litvinyuk
122052148,P. Pilyugin,P.,Pilyugin
2077109908,A. Petukhov,A.,Petukhov
144150366,J. C. Misra,J.,C. Misra
49585108,S. Maiti,S.,Maiti
34525360,K. Omran,K.,Omran
2269646276,Assem M Nor-Eldin,Assem,M Nor-Eldin
117604933,C. Nwikina,C.,Nwikina
2298396811,Edobot Udo Ekere,Edobot,Udo Ekere
145271965,S. Glassman,S.,Glassman
3513657,L. Carreon,L.,Carreon
4447926,J. Dimar,J.,Dimar
1399189517,P. Peromaa-Haavisto,P.,Peromaa-Haavisto
2241603029,Henri Tuomilehto,Henri,Tuomilehto
3759667,J. Kössi,J.,Kössi
2457708,J. Virtanen,J.,Virtanen
4436638,M. Luostarinen,M.,Luostarinen
2241603104,Jussi Pihlajamäki,Jussi,Pihlajamäki
4254636,P. Käkelä,P.,Käkelä
2241614113,Mikael Victorzon,Mikael,Victorzon
15563175,Jianqiu Guo,Jianqiu,Guo
31882888,Wenbin Miao,Wenbin,Miao
32285834,Chunhua Wu,Chunhua,Wu
2107979259,Jiming Zhang,Jiming,Zhang
47099102,Xiaojuan Qi,Xiaojuan,Qi
120201842,Haixing Yu,Haixing,Yu
36842026,X. Chang,X.,Chang
2108128029,Yubin Zhang,Yubin,Zhang
40408517,Zhijun Zhou,Zhijun,Zhou
2268792,Cindel J. M. White,Cindel,J. M. White
2512966,Michael Muthukrishna,Michael,Muthukrishna
1977644,A. Norenzayan,A.,Norenzayan
4985668,R. Faletti,R.,Faletti
143872823,M. Gatti,M.,Gatti
16266397,I. Baralis,I.,Baralis
2809112,L. Bergamasco,L.,Bergamasco
5320398,R. Bonamini,R.,Bonamini
50133439,F. Ferroni,F.,Ferroni
145935417,M. Imazio,M.,Imazio
8229527,S. Stola,S.,Stola
2431068,F. Gaita,F.,Gaita
5712824,P. Fonio,P.,Fonio
2005264447,Muhamad Nazhif Hawari,Muhamad,Nazhif Hawari
107685856,Zuwesty Eka Putri,Zuwesty,Eka Putri
2136122215,R. Singh,R.,Singh
2179125419,Arshad Jamal,Arshad,Jamal
3379532,F. Ngai,F.,Ngai
2237948335,Yao Jie Xie,Yao,Jie Xie
1401892271,V. Pinto-Plata,V.,Pinto-Plata
8449891,J. Toso,J.,Toso
82277884,Kwan Lee,Kwan,Lee
5559849,J. Bilello,J.,Bilello
6914291,H. Mullerova,H.,Mullerova
2306519730,Mary Jane de Souza,Mary,Jane de Souza
5822745,R. Vessey,R.,Vessey
2895482,B. Celli,B.,Celli
1500484751,Viiu Blöndal,Viiu,Blöndal
12353404,Fredrik Sundbom,Fredrik,Sundbom
5037109,M. Borres,M.,Borres
5873975,M. Högman,M.,Högman
1952413,K. Alving,K.,Alving
144172760,A. Malinovschi,A.,Malinovschi
145403659,C. Janson,C.,Janson
144764568,Ghulam Mustafa,Ghulam,Mustafa
2395500017,Muhammad Saeed Khattak,Muhammad,Saeed Khattak
2143791128,Muhammad Tanvir Afzal,Muhammad,Tanvir Afzal
2333076783,Adnan Akhunzada,Adnan,Akhunzada
2260089310,Mario Konecki,Mario,Konecki
2237708968,Nikola Ivković,Nikola,Ivković
5439296,P. Kissinger,P.,Kissinger
2529344,N. Segal,N.,Segal
80710235,Lauren N. Neuman,Lauren,N. Neuman
80632345,Maria C Hochstedler,Maria,C Hochstedler
145433165,H. Hillstrom,H.,Hillstrom
2112239580,Amjad Ali,Amjad,Ali
2040706053,M. M.,M.,M.
2040896196,Riffat Tehseen,Riffat,Tehseen
2152736972,Chao Zhang,Chao,Zhang
2155279870,Zejun Zhang,Zejun,Zhang
2068563709,Syed Raza Mehdi,Syed,Raza Mehdi
2155954401,Jing Xu,Jing,Xu
2050411567,Hamza Çeştepe,Hamza,Çeştepe
2170597141,Havanur Ergün Tatar,Havanur,Ergün Tatar
2067398391,Serdar Erdoğan,Serdar,Erdoğan
2975552,M. Lelieveld,M.,Lelieveld
1713969,T. Maeno,T.,Maeno
1882865,G. Varotto,G.,Varotto
35092468,P. Fazio,P.,Fazio
133855786,D. Rossi Sebastiano,D.,Rossi Sebastiano
40340294,D. Duran,D.,Duran
1398228482,L. D'Incerti,L.,D'Incerti
5608246,E. Parati,E.,Parati
3116692,D. Sattin,D.,Sattin
144657299,M. Leonardi,M.,Leonardi
144876065,S. Franceschetti,S.,Franceschetti
2195413,F. Panzica,F.,Panzica
2064860014,F. Monsalve,F.,Monsalve
34768187,C. Tomás,C.,Tomás
2368879,R. Fraile,R.,Fraile
51306401,Khalid. M. Elhag,Khalid.,M. Elhag
3044277,Wanchang Zhang,Wanchang,Zhang
5236502,E. Belenkaya,E.,Belenkaya
3770759,V. Kalegaev,V.,Kalegaev
37788764,M. Blokhina,M.,Blokhina
1736438,C. Martinovska,C.,Martinovska
35256072,S. Bozinovski,S.,Bozinovski
2111162687,Yudong Li,Yudong,Li
50683749,Zhongyu Xie,Zhongyu,Xie
6527271,Yi-Ling Du,Yi-Ling,Du
144073622,Zhan Zhou,Zhan,Zhou
2703267,X. Mao,X.,Mao
2143590895,Longxian Lv,Longxian,Lv
25475813,Yong-Quan Li,Yong-Quan,Li
2398524624,Rienisti Ellen Lady,Rienisti,Ellen Lady
2079582529,Amin Suharjono,Amin,Suharjono
1883607,Sidiq Syamsul Hidayat,Sidiq,Syamsul Hidayat
2245595726,José Sánchez-Corona,José,Sánchez-Corona
1399162209,S. Flores-Martínez,S.,Flores-Martínez
1404024091,M. Machorro-Lazo,M.,Machorro-Lazo
1398991039,C. Galaviz-Hernández,C.,Galaviz-Hernández
1403473091,M. Morán-Moguel,M.,Morán-Moguel
34802124,F. J. Perea,F.,J. Perea
1422358128,K. I. Mújica-López,K.,I. Mújica-López
2102531525,Lizardo Vargas-Ancona,Lizardo,Vargas-Ancona
2272337923,Hugo Laviada-Molina,Hugo,Laviada-Molina
2272230004,Victoria Fernández,Victoria,Fernández
2099055193,J. Pardío,J.,Pardío
2240794232,Pedro Arroyo,Pedro,Arroyo
4907649,H. Barrera,H.,Barrera
2239977908,Robert L. Hanson,Robert,L. Hanson
1399217986,M. Edalat-Nejad,M.,Edalat-Nejad
1399217982,F. Haqhverdi,F.,Haqhverdi
1399217983,T. Hossein-Tabar,T.,Hossein-Tabar
50506680,M. Ahmadian,M.,Ahmadian
12582400,J. Hatchimonji,J.,Hatchimonji
2261015502,J. Passman,J.,Passman
34045788,Elinore J. Kaufman,Elinore,J. Kaufman
19261511,C. Sharoky,C.,Sharoky
50709490,Lucy W. Ma,Lucy,W. Ma
4852782,Dane R. Scantling,Dane,R. Scantling
80954800,R. Xiong,R.,Xiong
6061016,D. Holena,D.,Holena
11459870,Meenal Soni,Meenal,Soni
10948106,S. Walia,S.,Walia
6525311,X. Zha,X.,Zha
144885529,Yu Hu,Yu,Hu
5389182,Xiao-Na Pang,Xiao-Na,Pang
6852853,G. Chang,G.,Chang
2156059217,Li Li,Li,Li
16267805,Heying Duan,Heying,Duan
3563957,A. Iagaru,A.,Iagaru
11123598,Fan-Feng Chen,Fan-Feng,Chen
2220631980,Fei Zhang,Fei,Zhang
122128838,Xuan-You Zhou,Xuan-You,Zhou
144230606,Xian Shen,Xian,Shen
12073143,Zhenyang Yu,Zhenyang,Yu
67244941,Cheng-Le Zhuang,Cheng-Le,Zhuang
9507381,Xinghu Fu,Xinghu,Fu
103528265,Lian-xu Liu,Lian-xu,Liu
122132249,Shu-Fan Huang,Shu-Fan,Huang
9103268,G. Fu,G.,Fu
9746739,W. Jin,W.,Jin
38321527,W. Bi,W.,Bi
6453236,Rajesh Chandramohanadas,Rajesh,Chandramohanadas
3220236,Yongkeun Park,Yongkeun,Park
49570302,L. Lui,L.,Lui
2112838552,Ang Li,Ang,Li
2054489306,D. Quinn,D.,Quinn
97984783,K. Liew,K.,Liew
1400332834,M. Diez-Silva,M.,Diez-Silva
6340573,Yongjin Sung,Yongjin,Sung
144836107,M. Dao,M.,Dao
1889019,C. Lim,C.,Lim
1954830,P. Preiser,P.,Preiser
2731356,S. Suresh,S.,Suresh
47456393,Michael Dowdy,Michael,Dowdy
145869276,F. Abbasi,F.,Abbasi
5198631,C. Blasey,C.,Blasey
1829188,D. Feldman,D.,Feldman
13520730,M. Caulfield,M.,Caulfield
6379710,F. Hantash,F.,Hantash
143639493,G. Reaven,G.,Reaven
30073389,Y. Sahashi,Y.,Sahashi
2116800214,Toshiki Tanaka,Toshiki,Tanaka
1380263112,T. Yanagimoto,T.,Yanagimoto
4755214,H. Okura,H.,Okura
2361662456,Xiaojing Lu,Xiaojing,Lu
2379602903,Xin Peng,Xin,Peng
1591128553,Yunxiang Zhang,Yunxiang,Zhang
2289678201,Hong-Ming Zhu,Hong-Ming,Zhu
2379490859,Yu Zheng,Yu,Zheng
2379528322,Yue Sun,Yue,Sun
2380439489,Heyu Ji,Heyu,Ji
2268062129,Junmin Li,Junmin,Li
2328640559,Haijiao Jin,Haijiao,Jin
2268159885,Xiaoyang Li,Xiaoyang,Li
5957254,M. H. Lejonklou,M.,H. Lejonklou
145851504,A. Barbu,A.,Barbu
3056298,P. Stålberg,P.,Stålberg
6044905,B. Skogseid,B.,Skogseid
46419383,D. Chiba,D.,Chiba
145805252,Y. Yamamoto,Y.,Yamamoto
5242578,Y. Kimura,Y.,Kimura
50280990,E. Sasaki,E.,Sasaki
12563776,S. Sasaki,S.,Sasaki
3912294,E. Tsuda,E.,Tsuda
34917861,Y. Ishibashi,Y.,Ishibashi
11494954,W. Rentsch,W.,Rentsch
152858638,Wen-feng Yang,Wen-feng,Yang
2142960911,Yongming Zhang,Yongming,Zhang
143813745,Z. Fu,Z.,Fu
36636486,Jinming Yu,Jinming,Yu
2143506638,Xiaorong Sun,Xiaorong,Sun
144980168,D. Mu,D.,Mu
114662427,A. Han,A.,Han
6069431,Janeline W P van Hus,Janeline,W P van Hus
1397910814,M. Jeukens-Visser,M.,Jeukens-Visser
6231620,K. Koldewijn,K.,Koldewijn
7471709,L. van Sonderen,L.,van Sonderen
152338697,J. Kok,J.,Kok
